the_geom,cartodb_id,objectid,url,name,line,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E6100000C37927A0897A52C07A6BF5311F6C4440,945,678,http://web.mta.info/nyct/service/,Jerome Ave & Cross Bronx Expwy at SW corner,4,936,823,545.4692096
0101000020E610000041F786A92D7C52C0B2FA2943556C4440,946,356,http://web.mta.info/nyct/service/,Fort Washington Ave & 175th St at SW corner,A,937,501,99.23893437
0101000020E6100000FCCB0839EF7952C047B45FC0CB6C4440,947,964,http://web.mta.info/nyct/service/,Grand Concourse & Echo Pl at NE corner,B-D,938,1109,656.8206183
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,948,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,939,1667,4371.877699
0101000020E610000033C11A6A147D52C07851ED54F94A4440,949,283,http://web.mta.info/nyct/service/,14th St & Voorhies Ave at NE corner,B-Q,940,428,1677.944866
0101000020E61000009C49A35A447C52C01E6C6831B1594440,950,98,http://web.mta.info/nyct/service/,,J-M,941,243,22.08233194
0101000020E610000043C0FBC9187752C034DCE81DA76A4440,951,631,http://web.mta.info/nyct/service/,Metropolitan Ave & Westchester Ave at NW corner,6,942,776,504.2603385
0101000020E6100000B564E10B937A52C0118BBCEEAD544440,952,588,http://web.mta.info/nyct/service/,Saratoga Ave & Livonia Ave at SE corner,3,943,733,873.8665498
0101000020E6100000D71D8C84B67952C05C24F24A92554440,953,1061,http://web.mta.info/nyct/service/,LIRR Bay Ridge Divide & Sutter Ave at NW corner,L,944,1206,475.7179488
0101000020E6100000FA643BA92F7352C0482800B4E6594440,954,151,http://web.mta.info/nyct/service/,Parsons Blvd & Archer Ave at NE corner,E-J-Z,945,296,2533.198783
0101000020E6100000E1E67DFD107C52C01268E64EE96C4440,955,355,http://web.mta.info/nyct/service/,Fort Washington Ave & 181st St at SW corner,A,946,500,253.6067128
0101000020E6100000EDA0D72FD87C52C080CF327898644440,956,1651,http://web.mta.info/nyct/service/,Lexington Ave & 96th St at NE corner,6,947,1796,81.38059611
0101000020E6100000D9385627677C52C0368551FBAD694440,957,361,http://web.mta.info/nyct/service/,Saint Nicholas Ave & 147th St at NW corner,A-B-C-D,948,506,302.8115103
0101000020E61000008364CC423B7C52C061803EF031684440,958,1766,http://web.mta.info/nyct/service/,Lenox Ave & 135th St at SW corner,3-Feb,949,33,198.7307445
0101000020E6100000EB0E198BA67C52C03149084CE0504440,959,1212,http://web.mta.info/nyct/service/,Nostrand Ave & Avenue H at NE corner,5-Feb,950,1357,3245.377725
0101000020E61000008C7B116C5C7A52C0B5BAEB0434634440,960,1528,http://web.mta.info/nyct/service/,31st St & 23rd Ave at NE corner,N-Q,951,1673,140.6576023
0101000020E61000006F50C7F1437C52C0A533311A32664440,961,1237,http://web.mta.info/nyct/service/,Lexington Ave & 116th St at SE corner,6,952,1382,656.1788762
0101000020E6100000FFB8EE3F327F52C0F09EEFB0894C4440,962,48,http://web.mta.info/nyct/service/,25th Ave & 86th St at SW corner,D,953,193,359.9590232
0101000020E610000057D42474977852C0B373CB87A0704440,963,660,http://web.mta.info/nyct/service/,Jerome Ave & Mosholu Pkwy at SE corner,4,954,805,455.6976754
0101000020E610000079041CB5C27C52C086D3E2B54B534440,964,606,http://web.mta.info/nyct/service/,Nostrand Ave & Church Ave at SE corner,5-Feb,956,751,488.5457478
0101000020E6100000B93274779D7D52C041F64CCB48514440,965,1627,http://web.mta.info/nyct/service/,Marlborough Rd & Newkirk Ave at SE corner,B-Q,957,1772,567.5157301
0101000020E610000017EDD7B9697D52C01804536C05634440,966,1248,http://web.mta.info/nyct/service/,Lexington Ave & 77th St at NE corner,6,958,1393,167.8108175
0101000020E6100000F6712764E77F52C0D8DA728C644D4440,967,39,http://web.mta.info/nyct/service/,20th Ave & 86th St at SW corner,D,959,184,190.6732442
0101000020E6100000BA781ABCAF8052C0681AFDFF38514440,968,53,http://web.mta.info/nyct/service/,8th Ave & 62nd St at NW corner,N,960,198,414.151071
0101000020E6100000F70E5C01857B52C0E20D6845D4604440,969,1541,http://web.mta.info/nyct/service/,31st St & 36th Ave at SW corner,N-Q,961,1686,16.39185672
0101000020E61000006C94B1D6507952C04B7CF2F9615A4440,970,114,http://web.mta.info/nyct/service/,62nd St & 67th Ave at SE corner,M,962,259,901.9895256
0101000020E6100000CFBB12DB4E8C52C0CC66560140444440,971,1488,http://web.mta.info/nyct/service/,Huguenot Av & West Te at SE Corner,SIR,963,1633,568.0808522
0101000020E610000048049351657B52C0EA3D9A2EC46E4440,972,1079,http://web.mta.info/nyct/service/,Broadway & Dyckman St at SW corner,A,964,1224,119.2790867
0101000020E6100000C63A3A55BE7C52C0B01B3DDF4F5F4440,973,166,http://web.mta.info/nyct/service/,Jackson Ave & 47th Ave at SW corner,G,965,311,165.0676638
0101000020E61000000B2627BC047652C0EDD43B014D5C4440,974,841,http://web.mta.info/nyct/service/,71st & Queens Blvd at SE corner,E-F-M-R,966,986,65.98677611
0101000020E6100000B033B69C4B7F52C01B3911971C614440,975,385,http://web.mta.info/nyct/service/,8th Ave & 44th St at NW corner,A-C-E-N-Q-R-S-1-2-3-7,967,530,543.4643847
0101000020E610000082F45358A97C52C0BD9C49E00F514440,976,1214,http://web.mta.info/nyct/service/,Nostrand Ave & Flatbush Ave at NW corner,5-Feb,968,1359,272.8661757
0101000020E61000005A57A415DF7D52C063EE75EE76574440,977,1373,http://web.mta.info/nyct/service/,Clinton Ave & Fulton Ave at SE corner (exit only),C,969,1518,13.77085893
0101000020E61000009C74BA63B17B52C0C3050867F06D4440,978,1080,http://web.mta.info/nyct/service/,Fort Washington Ave & 192nd St at NW corner,A,970,1225,324.8276077
0101000020E61000000AD87BF4867952C0EA82D8135D534440,979,1065,http://web.mta.info/nyct/service/,Turnbull Ave & E 105th St at SE corner,L,971,1210,550.1713554
0101000020E61000003C5532C9C87752C066ECB59256584440,980,74,http://web.mta.info/nyct/service/,Autumn Ave & Jamaica Ave at SE corner,J,972,219,1485.744642
0101000020E6100000F97ED6BFEB7F52C0C6443F94684F4440,981,1369,http://web.mta.info/nyct/service/,New Utrecht Ave & Bay Ridge Ave at SW corner (exit only),D,973,1514,591.1361506
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,982,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,974,1667,6717.81297
0101000020E61000003E0DCB4A937A52C0B85EA539B2544440,983,589,http://web.mta.info/nyct/service/,Saratoga Ave & Livonia Ave at NE corner,3,975,734,814.8280292
0101000020E6100000BABC58C4B07952C0993963C5A9524440,984,1068,http://web.mta.info/nyct/service/,Glenwood Rd & E 98th St at NW corner,L,976,1213,213.0684006
0101000020E6100000D077FCA9F17552C0EC1F7950896B4440,985,626,http://web.mta.info/nyct/service/,Westchester Ave & Ferris Pl at SW corner,6,977,771,34.57187749
0101000020E61000009137508BC17C52C033EBBA3B6B5B4440,986,334,http://web.mta.info/nyct/service/,Lorimer St & Metropolitan Ave at NE corner,G-L,978,479,482.7048794
0101000020E6100000B1E4F122137252C0697F0D293F5B4440,987,1521,http://web.mta.info/nyct/service/,180th St & Hillside Ave at SW corner,F,979,1666,5525.708582
0101000020E610000079C37000FD7852C0D3F4D59810694440,988,642,http://web.mta.info/nyct/service/,Hunts Point Ave & 163rd St at SE corner,6,980,787,330.9782823
0101000020E61000000FAADC0BCC7D52C068B2528715584440,989,195,http://web.mta.info/nyct/service/,Washington Ave & Lafayette Ave at SE corner,G,981,340,78.31144605
0101000020E61000003C2C05C24E7D52C0FAE0528A56564440,990,1070,http://web.mta.info/nyct/service/,Franklin Ave & Park Pl at NW corner,FS,982,1215,141.5508851
0101000020E61000007243DB32E07B52C0F8F3BBDE36594440,991,96,http://web.mta.info/nyct/service/,Broadway & Myrtle Ave at SW corner,J-M-Z,983,241,209.7340043
0101000020E61000007123A14D0E7752C00155A4B2616D4440,992,1434,http://web.mta.info/nyct/service/,Esplanade & Paulding Ave at W corner,5,984,1579,1103.360703
0101000020E61000008E29CE143A7A52C01ADE1653E96F4440,993,1118,http://web.mta.info/nyct/service/,Broadway & 225th St at SE corner,1,985,1263,252.656016
0101000020E610000092296764907F52C0E013D1DE195F4440,994,489,http://web.mta.info/nyct/service/,6th Ave & 23rd St at SW corner,F-M,986,634,218.5753616
0101000020E61000002AF930D0B57C52C05B48DDDD03524440,995,1386,http://web.mta.info/nyct/service/,Nostrand Ave & Avenue D at SW corner (exit only),5-Feb,987,1531,41.58216293
0101000020E61000002B160C57077552C030F9483D44614440,996,1438,http://web.mta.info/nyct/service/,Main St & Roosevelt Ave at SE corner,7,988,1583,945.3089372
0101000020E610000013F508FEB77D52C0E6FFD5D347624440,997,1661,http://web.mta.info/nyct/service/,Lexington Ave & 68th St at SW corner,6,989,1806,46.07043528
0101000020E61000004AF338ED297A52C0C8E0558EC9544440,998,591,http://web.mta.info/nyct/service/,Rockaway Ave & Livonia Ave at SE corner,3,990,736,355.612887
0101000020E6100000A313E9B81A7F52C08644E037BE5E4440,999,1679,http://web.mta.info/nyct/service/,Park Ave & 23rd St at NE corner,6,991,1824,322.6194391
0101000020E61000006F50C7F1437C52C0A533311A32664440,1000,1237,http://web.mta.info/nyct/service/,Lexington Ave & 116th St at SE corner,6,992,1382,113.069425
0101000020E6100000DAEF351FD77F52C0F9128B635D564440,1001,1034,http://web.mta.info/nyct/service/,Smith St & 9th St at NE corner,F-G-R,993,1179,1081.01379
0101000020E61000002CEDABCABE7A52C0B775D2031F5F4440,1002,1325,http://web.mta.info/nyct/service/,47th St & Queens Blvd at NW corner,7,994,1470,25.94094462
0101000020E6100000604C2DEA937852C006BAE7CFB75F4440,1003,1799,http://web.mta.info/nyct/service/,82nd St & Roosevelt Ave at NW corner,7,995,66,878.8823033
0101000020E6100000A02AD097DE7B52C0867E34CA33594440,1004,95,http://web.mta.info/nyct/service/,Broadway & Myrtle Ave at NW corner,J-M-Z,996,240,910.3770959
0101000020E610000077BB8095437B52C02F79E300FA694440,1005,1233,http://web.mta.info/nyct/service/,River Ave & 161st St at NW corner,B -D-4,997,1378,533.7464308
0101000020E610000027F4E024CD7A52C0DB8E30FB75594440,1006,120,http://web.mta.info/nyct/service/,Myrtle Ave & Greene Ave at SE corner,M,998,265,19.02101711
0101000020E6100000F407B476DB7E52C0A2C5273CA15D4440,1007,128,http://web.mta.info/nyct/service/,1st Ave & 14th St at NE corner,L,1000,273,667.575851
0101000020E6100000935D777FBC7D52C07BD0F93768574440,1008,425,http://web.mta.info/nyct/service/,Washington Ave & Fulton Ave at SE corner,C,1001,570,228.58879
0101000020E61000002B160C57077552C030F9483D44614440,1009,1438,http://web.mta.info/nyct/service/,Main St & Roosevelt Ave at SE corner,7,1002,1583,954.6429356
0101000020E6100000A0A34674CF7C52C029C8912DCB694440,1010,1126,http://web.mta.info/nyct/service/,Broadway & 145th St at NW corner,1,1003,1271,200.3366569
0101000020E610000032C043E0487C52C0F2183058AA554440,1011,578,http://web.mta.info/nyct/service/,Kingston Ave & Eastern Pkwy at SE corner,3,1004,723,284.2961292
0101000020E61000003ACA49ECDA7E52C07609BC6A9E5D4440,1012,127,http://web.mta.info/nyct/service/,1st Ave & 14th St at NE corner,L,1005,272,991.5750433
0101000020E6100000B0DBE9B46E7952C08EF6A30BEA5F4440,1013,863,http://web.mta.info/nyct/service/,65th St & Broadway at NE corner,M-R,1006,1008,633.8892634
0101000020E61000004A89573ECB7A52C08F70058F6F594440,1014,119,http://web.mta.info/nyct/service/,Myrtle Ave & Greene Ave at NW corner,M,1007,264,302.6764915
0101000020E61000003D7C2E39EE7852C09720C480255B4440,1015,112,http://web.mta.info/nyct/service/,69th St & Metropolitan Ave at SW corner,M,1008,257,1249.470271
0101000020E6100000935D777FBC7D52C07BD0F93768574440,1016,425,http://web.mta.info/nyct/service/,Washington Ave & Fulton Ave at SE corner,C,1009,570,513.4087424
0101000020E610000062A3AC156D8052C0A074D23DEB504440,1017,54,http://web.mta.info/nyct/service/,Fort Hamilton Pkwy & 62nd St at NE corner,N,1010,199,16.53905553
0101000020E61000001D1015CAC27E52C0A7EEA11518584440,1018,561,http://web.mta.info/nyct/service/,Flatbush Ave & Livingston St at NW corner,2-3-4-5,1011,706,114.5781848
0101000020E6100000FD7E2D76FB7652C068F88D47A9584440,1019,71,http://web.mta.info/nyct/service/,85th St & Jamaica Ave at NE corner,J,1012,216,239.502962
0101000020E6100000D4F105D49B8052C06E5DA7F44C5B4440,1020,776,http://web.mta.info/nyct/service/,Church St & Park Pl at SW corner,A-C-E-2-3,1013,921,110.766795
0101000020E6100000CC58C682C27B52C048F6483EAF6C4440,1021,230,http://web.mta.info/nyct/service/,Saint Nicholas Ave & 181st St at SE corner,1,1014,375,309.3310362
0101000020E6100000942FD042028052C0EDCFAF62F15B4440,1022,1286,http://web.mta.info/nyct/service/,Lafayette St & Canal St at NE corner,J-N-Q-R-Z-6,1015,1431,160.9021658
0101000020E610000016AC33492C7D52C0DCCDB3BCAB4C4440,1023,2,http://web.mta.info/nyct/service/,15th St & Avenue U at SE corner,B-Q,1016,147,1235.01349
0101000020E6100000B471BA675D7D52C04DEFB190B95A4440,1024,305,http://web.mta.info/nyct/service/,Havemeyer St & Broadway at NE corner,J-M-Z,1017,450,45.96287193
0101000020E61000009C8DEF1D357D52C08ABB6BFCC25B4440,1025,331,http://web.mta.info/nyct/service/,Driggs Ave & N 7th St at SE corner,L,1018,476,173.2102112
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,1026,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,1019,1667,5930.990918
0101000020E6100000B2D40C897B7E52C01C877DD3F4574440,1027,197,http://web.mta.info/nyct/service/,Fort Greene Pl & Lafayette Ave at NE corner,G,1020,342,62.49995265
0101000020E61000002D079E17CD8452C0B5F40CEF9D514440,1028,1484,http://web.mta.info/nyct/service/,Minthorne St & Victory Bl at SE Corner,SIR,1021,1629,1876.755533
0101000020E6100000F6DF3E76177852C0023B5EE2C85F4440,1029,1794,http://web.mta.info/nyct/service/,90th St & Roosevelt Ave at SE corner,7,1022,61,101.7316832
0101000020E6100000086DEE5A427C52C0050173AE616A4440,1030,708,http://web.mta.info/nyct/service/,Saint Nicholas Ave & 155th St at NW corner,C,1023,853,51.79265578
0101000020E6100000C7DD0E98877852C05BC5B0D348554440,1031,599,http://web.mta.info/nyct/service/,Ashford St & Livonia Ave at SW corner,3,1024,744,669.3081999
0101000020E610000068417FDAA88052C0F46129452B5B4440,1032,781,http://web.mta.info/nyct/service/,Church St & Vesey St at NW corner,A-C-E-2-3,1025,926,212.5000842
0101000020E6100000EC67DD75367752C0F22595196F5D4440,1033,845,http://web.mta.info/nyct/service/,63rd Rd & Queens Blvd at SW corner (exit only),M-R,1026,990,357.9720213
0101000020E61000000DC49D29747D52C0DC9760402F584440,1034,186,http://web.mta.info/nyct/service/,Classon Ave & Lafayette Ave at NW corner,G,1027,331,842.9437678
0101000020E61000002D08C1AE267C52C0F5A28A10576C4440,1035,357,http://web.mta.info/nyct/service/,Fort Washington Ave & 175th St at SE corner,A,1028,502,123.2014229
0101000020E61000007241CC94D67A52C0F9A5F44064674440,1036,651,http://web.mta.info/nyct/service/,Brook Ave & 138th St at NW corner,6,1029,796,203.9166454
0101000020E6100000BDD82AA73D7B52C0C195AC4885614440,1037,1538,http://web.mta.info/nyct/service/,31st St & Broadway at SW corner,N-Q,1030,1683,130.2894251
0101000020E6100000A49591D3D77752C0D56906357C574440,1038,77,http://web.mta.info/nyct/service/,Pine St & Fulton St at SE corner,J-Z,1031,222,235.1759007
0101000020E61000000D34D5415E7A52C0428E35E1976C4440,1039,676,http://web.mta.info/nyct/service/,Jerome Ave & 176th St at NW corner,4,1032,821,850.1395985
0101000020E610000048858236397952C0B3732BCB10554440,1040,596,http://web.mta.info/nyct/service/,Pennsylvania Ave & Livonia Ave at SW corner,3,1033,741,251.2440617
0101000020E610000029F2BF982D7A52C075CFB173D3544440,1041,592,http://web.mta.info/nyct/service/,Rockaway Ave & Livonia Ave at NW corner,3,1034,737,788.3585881
0101000020E61000009D65B374057952C082873E9E965F4440,1042,860,http://web.mta.info/nyct/service/,75th St & Roosevelt Ave at SW corner,E-F-M-R-7,1035,1005,286.2544629
0101000020E610000039F15A0A487852C06F1EA571A86B4440,1043,1742,http://web.mta.info/nyct/service/,Boston Rd & 178th St at NW corner,5-Feb,1036,9,1115.049251
0101000020E610000080F9D47C957D52C0173D063DD4544440,1044,1912,http://web.mta.info/nyct/service/,Flatbush Ave & Empire Blvd at SW corner,B-Q-FS,1037,1912,16.08880452
0101000020E61000001A7C9D616A7A52C04495F7F57C6B4440,1045,967,http://web.mta.info/nyct/service/,Grand Concourse & 171st St at NE corner,B-D,1038,1112,750.3901153
0101000020E61000007ED732FE7D7652C0BAE2D207CB6A4440,1046,630,http://web.mta.info/nyct/service/,Castle Hill Ave & Westchester Ave at NE corner,6,1039,775,792.9822409
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,1047,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,1040,1667,5552.09466
0101000020E61000009F9A1723127D52C0C0D24B490F5F4440,1048,1329,http://web.mta.info/nyct/service/,Vernon Blvd & 50th Ave at SW corner,7,1041,1474,392.5040049
0101000020E6100000B471BA675D7D52C04DEFB190B95A4440,1049,305,http://web.mta.info/nyct/service/,Havemeyer St & Broadway at NE corner,J-M-Z,1042,450,45.96287193
0101000020E6100000B471BA675D7D52C04DEFB190B95A4440,1050,305,http://web.mta.info/nyct/service/,Havemeyer St & Broadway at NE corner,J-M-Z,1043,450,45.96287193
0101000020E6100000D52411AAD47D52C06038BF1589614440,1051,1838,http://web.mta.info/nyct/service/,3rd Ave & 60th St at SE corner,N-Q-R-4-5-6,1044,105,424.2718527
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,1052,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,1045,1667,3685.394877
0101000020E610000011A5D72D028252C0AF71B1C6D94E4440,1053,1617,http://web.mta.info/nyct/service/,4th Ave & 95th St at SW corner,R,1046,1762,221.9891704
0101000020E6100000E6E0F3FE3F7C52C014BB8A2D3D664440,1054,1238,http://web.mta.info/nyct/service/,Lexington Ave & 116th St at NE corner,6,1047,1383,247.0132939
0101000020E61000001D75AA41987552C053D1D5264E4A4440,1055,926,http://web.mta.info/nyct/service/,Beach 116th St & Wainwright Ct at NE corner,H,1048,1071,135.9868902
0101000020E61000007C89156C928652C096F81E6AC04A4440,1056,1491,http://web.mta.info/nyct/service/,Jefferson Av & S Railroad Av at NW Corner,SIR,1049,1636,491.4560258
0101000020E6100000925C4ACFF47A52C0CEA7F7D72B624440,1057,1537,http://web.mta.info/nyct/service/,31st St & 30th Ave at NE corner,N-Q,1050,1682,323.9159639
0101000020E610000013547231068052C0B1FA5024984E4440,1058,1342,http://web.mta.info/nyct/service/,New Utrecht Ave & 77th St at NE corner,D,1051,1487,76.44702162
0101000020E6100000CC58C682C27B52C048F6483EAF6C4440,1059,230,http://web.mta.info/nyct/service/,Saint Nicholas Ave & 181st St at SE corner,1,1052,375,35.93031073
0101000020E6100000FF6D05F4C27952C03B98C9B5A1524440,1060,1066,http://web.mta.info/nyct/service/,Glenwood Rd & Rockaway Pkwy at NW corner,L,1053,1211,1415.53698
0101000020E61000004C7531AEB87A52C04CB7E4C96E684440,1061,1313,http://web.mta.info/nyct/service/,3rd Ave & 149th St at SE corner,5-Feb,1054,1458,46.89131215
0101000020E6100000ECFEAF1EF77C52C0CDB8E450BF674440,1062,718,http://web.mta.info/nyct/service/,Saint Nicholas Ave & 125th St at SE corner,A-B-C-D,1055,863,123.5832517
0101000020E610000024328A01127D52C05C3943B62C4B4440,1063,4,http://web.mta.info/nyct/service/,15th St & Sheepshead Bay Rd at SE corner,B-Q,1056,149,434.0622975
0101000020E61000006BAD590F5F7D52C043291C0FB65A4440,1064,308,http://web.mta.info/nyct/service/,Havemeyer St & Broadway at SE corner,J-M-Z,1057,453,427.2869332
0101000020E61000005356D976DA7E52C0974E706C764E4440,1065,58,http://web.mta.info/nyct/service/,Bay Pkwy & 66th St at SE corner,N,1058,203,408.9608668
0101000020E61000004A89573ECB7A52C08F70058F6F594440,1066,119,http://web.mta.info/nyct/service/,Myrtle Ave & Greene Ave at NW corner,M,1059,264,384.5861522
0101000020E610000090B8EC4CA17F52C0F6E1136BF1514440,1067,18,http://web.mta.info/nyct/service/,New Utrecht Ave & 45th St at NE corner,D,1060,163,533.2408075
0101000020E61000002C2EA3AF207D52C043DD899D294C4440,1068,3,http://web.mta.info/nyct/service/,15th St & Gravesend Neck Rd at NE corner,B-Q,1061,148,233.2501692
0101000020E610000015E7F4F9287852C0BC0A90EBDF6F4440,1069,446,http://web.mta.info/nyct/service/,Perry Ave & 205th St at SE corner,D,1062,591,155.914361
0101000020E610000062062029597D52C0B5156F5E6E624440,1070,1921,http://web.mta.info/nyct/service/,2nd Ave & 72nd St at NW corner,Q,1063,1917,69.56606082
0101000020E6100000FDAB0BAEB97952C0B9DC8318E8684440,1071,1753,http://web.mta.info/nyct/service/,Westchester & 160th St at SW corner,5-Feb,1064,20,473.3166541
0101000020E610000027DBA949F07E52C0F650165CAC564440,1072,1898,http://web.mta.info/nyct/service/,4th Ave & Union St at SW corner,R,1065,1898,62.68649364
0101000020E6100000EB0E198BA67C52C03149084CE0504440,1073,1212,http://web.mta.info/nyct/service/,Nostrand Ave & Avenue H at NE corner,5-Feb,1066,1357,2277.312161
0101000020E61000005D8BC3B46F7F52C0051CC67AA3584440,1074,1300,http://web.mta.info/nyct/service/,Court St & Joralemon St at SW corner,R-2-3-4-5,1067,1445,291.2054377
0101000020E6100000FA1E79ABAE7C52C0814C9707E9514440,1075,610,http://web.mta.info/nyct/service/,Nostrand Ave & Newkirk Ave at SE corner,5-Feb,1068,755,1606.407076
0101000020E61000007C89156C928652C096F81E6AC04A4440,1076,1491,http://web.mta.info/nyct/service/,Jefferson Av & S Railroad Av at NW Corner,SIR,1069,1636,1060.521809
0101000020E61000003E5AA7E7DD7C52C07BD3CEAFE6544440,1077,603,http://web.mta.info/nyct/service/,Nostrand Ave & Sterling St at NW corner,5-Feb,1070,748,97.91132592
0101000020E61000008E8A2A8C2D7D52C04F3C819BC5634440,1078,1652,http://web.mta.info/nyct/service/,Lexington Ave & 86th St at SW corner,4/5/06,1071,1797,290.6415864
0101000020E610000000ACAA95098052C0E3BC4E52994E4440,1079,1370,http://web.mta.info/nyct/service/,New Utrecht Ave & 77th St at NW corner (exit only),D,1072,1515,62.71981863
0101000020E61000006F094C34487B52C0D381EDF5EE694440,1080,1440,http://web.mta.info/nyct/service/,River Ave & 161st St at SW corner,B -D-4,1073,1585,245.210446
0101000020E6100000169BF450DB7852C0F10DD2D72C554440,1081,597,http://web.mta.info/nyct/service/,Van Siclen Ave & Livonia Ave at SE corner,3,1074,742,1181.989258
0101000020E61000006EFF4E58E27E52C088D2FC6184584440,1082,1896,http://web.mta.info/nyct/service/,Flatbush Ave & Fleet St at NW corner,B-Q-R,1075,1896,231.4928636
0101000020E6100000B9B21A84B97F52C0909E0745F3564440,1083,1032,http://web.mta.info/nyct/service/,Smith St & 2nd St at NW corner,F-G,1076,1177,487.6836948
0101000020E6100000E9EFB7CCE97E52C0E92F138AAD564440,1084,1591,http://web.mta.info/nyct/service/,4th Ave & Union St at SE corner,R,1077,1736,114.497861
0101000020E6100000604C2DEA937852C006BAE7CFB75F4440,1085,1799,http://web.mta.info/nyct/service/,82nd St & Roosevelt Ave at NW corner,7,1078,66,223.6970149
0101000020E610000031994EAE297C52C01A20D3AA965A4440,1086,135,http://web.mta.info/nyct/service/,Montrose Ave & Bushwick Ave at SW corner,L,1079,280,284.8631037
0101000020E610000093472EFF217E52C0BB468CC56F564440,1087,569,http://web.mta.info/nyct/service/,Flatbush Ave & Plaza Street East at SE corner,3-Feb,1080,714,193.6240017
0101000020E6100000E9996C59BE7952C0A52D558F345A4440,1088,115,http://web.mta.info/nyct/service/,Forest Ave & Myrtle Ave at NW corner,M,1081,260,1148.237408
0101000020E6100000C31FFB76128052C0D3B6D163945D4440,1089,767,http://web.mta.info/nyct/service/,6th Ave & West 3rd St at NE corner,A-B-C-D-E-F-M,1082,912,387.2610321
0101000020E6100000D27AEACA677D52C0798727361F4F4440,1090,281,http://web.mta.info/nyct/service/,East 16 St & Avenue M at NW corner,B-Q,1083,426,45.81329097
0101000020E610000015E7F4F9287852C0BC0A90EBDF6F4440,1091,446,http://web.mta.info/nyct/service/,Perry Ave & 205th St at SE corner,D,1084,591,245.8552578
0101000020E61000004C43FBC6D77C52C044B5EF96E4544440,1092,604,http://web.mta.info/nyct/service/,Nostrand Ave & Sterling St at NE corner,5-Feb,1085,749,121.8416694
0101000020E61000005FFA7A2FBE7752C08F733D8BDE5D4440,1093,848,http://web.mta.info/nyct/service/,Woodhaven Blvd & Queens Blvd at SW corner,M-R,1086,993,74.40168938
0101000020E6100000E20F776A2E7F52C00B255D0185584440,1094,1358,http://web.mta.info/nyct/service/,Jay St & Fulton St at NE corner,A-C-F-R,1087,1503,140.9076272
0101000020E6100000A1C06B1ACF8452C0E6CCEA8A5A504440,1095,1499,http://web.mta.info/nyct/service/,Bay St & Cross St at NE Corner,SIR,1088,1644,990.4098294
0101000020E610000075D7887B2C7D52C0BC91DFAD2C574440,1096,1069,http://web.mta.info/nyct/service/,Franklin Ave & Fulton St at SW corner,A-FS,1089,1214,73.94075379
0101000020E6100000FAF436DF887F52C05071858428554440,1097,1593,http://web.mta.info/nyct/service/,4th Ave & Prospect Ave at NE corner,R,1090,1738,727.0095779
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,1098,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,1091,1667,3742.220941
0101000020E61000006A162D98F87552C05A6163D7F6584440,1099,66,http://web.mta.info/nyct/service/,104th St & Jamaica Ave at SE corner,J-Z,1092,211,194.4365474
0101000020E6100000A2A918AA627C52C04A0C4667995F4440,1100,1455,http://web.mta.info/nyct/service/,Jackson Ave & 45th Ave at NW corner,G,1093,1600,82.93208837
0101000020E6100000BA122FF7C97E52C0A399DE43C2494440,1101,292,http://web.mta.info/nyct/service/,Stillwell Ave & Surf Ave at NE corner,D-F-N-Q,1094,437,417.2532263
0101000020E610000006325646237B52C08A641CE1ED694440,1102,464,http://web.mta.info/nyct/service/,Walton Ave & 161st St at NW corner,B-D-4,1095,609,631.0868396
0101000020E6100000EDA0D72FD87C52C080CF327898644440,1103,1651,http://web.mta.info/nyct/service/,Lexington Ave & 96th St at NE corner,6,1096,1796,150.5860626
0101000020E61000000D93D98F147452C0DB7BEC41414B4440,1104,916,http://web.mta.info/nyct/service/,Beach 89th St & Rockaway Frwy at SW corner,H,1097,1061,514.5641585
0101000020E6100000A80D43E8A07B52C06B717198685A4440,1105,137,http://web.mta.info/nyct/service/,Morgan Ave & Harrison Pl at SE corner,L,1098,282,284.1089738
0101000020E61000005653C96FD17E52C0EAC54EF38E5F4440,1106,1672,http://web.mta.info/nyct/service/,Park Ave & 33rd St at NE corner,6,1099,1817,342.3300526
0101000020E610000054A476DD5B7952C07358C4BB5C5A4440,1107,113,http://web.mta.info/nyct/service/,Fresh Pond Rd & 67th Ave at SE corner,M,1100,258,733.8571037
0101000020E6100000272E0F5F267B52C0C8D26153E7694440,1108,463,http://web.mta.info/nyct/service/,Walton Ave & 161st St at NW corner,B-D-4,1101,608,174.541231
